oddnum,10
bidaxiao,6
ySwap,3
yQsort,4
countOfUnevens,5
shuzu_,10
numofdel,3
chouqu,2
szo,10
inA,4
oddA,4
WinCount,2
TianJi,57
QiWang,28
pwin,29
FILE,2
fp,24
fopen,2
horse,17
txt,10
fscanf,6
horses,9
0xff,1
getf,6
paixua,2
paixub,2
yixu,2
lose,181
tie,38
tianji,284
qiwang,235
duma,7
tfast,27
tslow,63
wfast,52
wslow,31
kmin,10
totalhorse,12
tianwins,5
tianloses,5
qihorse,43
tianhorse,43
afr,6
bfr,8
ata,8
bta,4
tq,61
qp,41
first1,22
first2,11
Cmp,8
QiKing,10
nHorses,11
silver,6
Tail,3
tianbig,3
tiansmall,5
qibig,5
qismall,3
qf,17
ql,86
hq,20
jt,3
jq,5
twin,10
teven,4
tlose,6
fastT,4
slowT,6
fastK,9
slowK,5
156200,1
156400,1
qmin,26
t_min,15
loss,16
T_begin,6
Q_begin,4
T_end,4
Q_end,6
qwf,6
qws,15
tjf,4
tjs,13
cmp1,17
cmp2,17
mt,29
myCmp,3
hx,14
hy,13
qww_fast,9
tj_fast,6
qww_slow,5
tj_slow,10
qww,23
cmpsmall,3
tianSlow,11
tianFast,5
kingSlow,7
kingFast,9
draw,38
saima,10
wend,5
jend,4
endw,20
endj,5
qfail,6
patition,4
QuickSort,16
profit,26
~0u,2
bchoose,20
deuce,6
heada,25
headb,39
taila,39
tailb,34
cmpr,2
king_h,5
general_h,5
king_f,6
general_f,6
headt,20
tailt,78
headq,10
tailq,32
comp1,1
comp2,3
tje,9
PRICE,4
afast,5
bfast,11
aslow,12
bslow,6
isall,4
quicksort,21
source,19
top1,28
trail1,8
top2,40
trail2,4
mycomp,12
tjif,6
qwif,6
wincount,6
tiecount,4
fq,7
cmpInt,3
readdata,3
_qsort,10
backi,6
backj,4
qe,32
nMoney,8
leftJi,7
leftQi,4
rightJi,5
rightQi,6
tianJi,7
kingQi,7
endT,7
endQ,5
tianji1,7
endt,27
staw,24
maxtj,5
mintj,10
maxqw,9
minqw,4
tailw,13
minister,7
money_plus,1
rqsort,2
tail1,20
tail2,10
fast1,5
slow1,11
fast2,10
slow2,6
MaxSize,3
tSt,6
tEnd,4
qSt,3
qEnd,5
Greedy,2
Tj,13
Kg,4
Tj_fa,4
Tj_lo,6
Kg_fa,5
Kg_lo,3
vs,19
MaxN,7
vs1,4
tianfast,12
tianslow,22
qifast,20
qislow,10
button,8
cnmax,2
qb,29
tianjigood,6
qiwanggood,9
tianjibad,10
qiwangbad,5
tianji2,3
qiwangs,8
qiwange,10
tianjis,6
tianjie,4
stpA,6
edpA,3
stpB,3
edPB,6
qtail,21
thead,42
ttail,44
qsorta,3
qsortb,3
games,3
tk,33
qk,51
khead,27
ktail,18
item,5
posa1,8
posb1,3
posa2,4
posb2,7
trace,2
Tian,38
mCmp,3
gain,13
speed,25
ano,10
fight,10
myId,3
anoId,3
myLow,10
myHigh,6
anoLow,5
anoHigh,9
start_tj,9
end_tj,7
start_qw,3
end_qw,5
Inco,45
tianhead,4
kinghead,5
tiantail,6
kingtail,3
start2,4
loose,7
king_horse,8
tian_horse,8
king_head,6
tian_head,10
king_tail,9
tian_tail,7
high1,9
high2,15
low1,5
low2,9
myCompare,8
int_a,2
int_b,2
QFast,9
TFast,7
QSlow,5
TSlow,11
countWin,8
begin_tian,27
end_tian,21
begin_king,9
end_king,15
wf,10
speed_tian,12
speed_qi,12
end_qi,5
start_qi,7
start_tian,5
qshang,11
tshang,6
qxia,6
txia,11
myfunc,5
0xFFFFFFF,1
lT,10
lE,4
rT,5
rE,9
qif,7
qis,3
tianf,5
tians,7
wins,5
MAXIN,4
Qi,18
MyCompare,12
Tp,12
Qp,13
kingma,4
twei,5
kwei,3
shadow,6
temp_gain,5
temp_tie,4
temp_lose,6
total_gain,3
vic,14
MONEY,1
iw,20
tFirst,6
tLast,13
qFirst,12
qLast,5
equalnum,7
equalhorse,5
lhs,2
rhs,2
vtj,13
vqw,13
temptianji,3
tempqiwang,3
tstart,5
tlast,15
kstart,9
klast,5
InsertSort,6
SaiMa,3
horse_n,9
horseTian,4
horseQi,4
horse_i,11
Ptr,6
wsymb,7
tsymb,5
insertsort,2
merge,41
mergesort,10
horse_q,14
horse_t,14
t_head,16
t_last,18
q_head,16
q_last,17
general,11
200000000,1
TT,1
pT,10
qT,5
pQ,5
qQ,10
race,2
mycmp,15
arg1,2
arg2,2
tquick,6
qquick,10
qslow,5
tjdm,12
qwdm,12
~scanf,1
sifta,3
siftb,3
hsa,2
hsb,2
visited,1
Save,11
Temp1,11
Temp2,6
vTian,11
vQi,11
index3,10
index4,4
enqueue,4
elem,6
dequeue,4
bmin,9
Speed1,9
Speed2,9
Answer,7
right1,5
left2,5
right2,9
iLAST,8
jLAST,9
tailk,13
pfCompare,18
horses1,19
horses2,23
CMP,3
ele1,4
ele2,4
qiwangleft,8
qiwangright,4
tianjileft,5
tianjiright,7
qa,5
topw,3
topp,6
downw,7
downp,4
converts,3
Comp,3
a_first,6
b_first,17
b_end,4
maxS,1
masu,7
Play,6
t_first,10
q_first,5
2020,3
hold,12
money1,5
money2,5
maxwin,5
temp_t,2
temp_q,2
sudu,23
weik,4
touk,9
yourspeed,8
myspeed,8
myfirst,5
mylast,5
yourfirst,5
yourlast,3
partition,4
pivot,26
pindex,22
TJ,15
QW,15
rq,10
ptianlow,11
pqilow,5
ptianfast,6
pqifast,10
index1_head,4
index1_tail,6
index2_head,5
index2_tail,3
MyCmp,6
front2,19
back2,11
tian_fast,5
king_fast,9
tian_slow,9
king_slow,5
ltian,10
rtian,4
lking,4
rking,10
getcmp,3
khorse,8
thorse,18
profitold,5
kh,13
mxt,12
mxk,8
t_tail,19
k_tail,6
k_head,11
btj,6
bqw,7
etj,7
eqw,4
188200,1
188000,1
tjl,9
tjr,7
qwl,3
qwr,5
benefit,14
m_benefit,4
HorseNum,8
WinMatch,5
LoseMatch,5
TianLastHorse,8
TianFirstHorse,6
QiFirstHorse,8
QiLastHorse,4
TianHorse,7
QiHorse,7
btmtj,9
btmqw,6
toptj,6
topqw,9
bisai,1
battle,3
Tslow,10
Tfast,7
Qslow,6
Qfast,11
Q_hs,7
T_hs,7
hs_cmp,3
Ql,4
Qr,7
Tl,8
Tr,5
cost,5
vd,3
myrank,4
array_1,7
array_2,7
Partition,2
QuikSort,5
Money,11
ying,10
ncase,11
pbegin,7
S3,6
Order,18
los,3
equ,2
begin_a,4
begin_b,6
end_a,8
end_b,4
lord,34
sumnum,8
qiw,10
smart,2
stupid,2
q_tail,3
speed1,6
speed2,6
Win,5
Qtail,7
Ttail,3
200\n,1
leftIdx,14
rightIdx,14
Race,2
Nwin,5
ParseHorse,2
front1,7
back1,11
speedK,9
speedT,9
horseNum,17
leftIndexK,5
rightIndexK,5
leftIndexT,8
rightIndexT,4
resultCount,7
enemy,10
calcMax,2
emin,6
pai1,7
Mycompare,3
Thorse,7
Qhorse,7
Th,7
Tt,13
Qh,13
Qt,8
Initial,2
Branch,6
Cnt,7
aStart,4
aEnd,6
bStart,5
bEnd,3
qhorse,10
fast,17
slow,6
qiwa,8
touq,13
quickSort,4
t_slow,6
t_fast,4
q_slow,3
q_fast,5
tfirst,4
qfirst,7
qlast,3
ibe,17
jbe,9
ien,6
jen,12
wis,10
jmax,20
order1,11
order2,9
house,26
slowt,8
slowq,6
4900,1
shiwei,3
max_yueshu,2
yu7WuGuan,8
sq_sum,3
is_7_rlt,3
?????,1
restsum,5
85596,12
have7,2
236,3
wuguan,8
cor,12
yuqiwuguan,7
if_k_is,3
zuidashu,4
sum_n,4
204547,3
SHENMI,4
isnum,3
please,2
has7,3
is_relativeto_7,3
nseven,2
sumpow,4
sam,15
with7,2
sev,1
wuSeven,2
457,2
601,3
770,2
995,1
1251,2
1575,1
1936,1
2336,2
2820,1
3349,1
3925,1
4550,1
5226,3
6067,1
6967,1
7928,1
8952,1
10041,1
11197,2
12493,2
13937,1
15458,1
17058,1
18739,2
20588,1
22524,1
24549,1
26665,2
28969,2
31469,1
34070,1
36774,1
39583,1
42499,1
45524,3
48888,1
52369,1
55969,1
59690,1
63534,2
67630,1
71855,1
76211,2
80835,1
91996,1
98557,1
105281,1
112170,2
119395,1
126791,2
134535,1
142456,1
150556,2
159020,1
167669,1
94,19
176505,1
185530,1
194746,3
AS,9
squarsum,3
unrelatedNumber,4
illegal,1
headi,3
TiquShuzi,2
k10,4
nolen,5
ilen,4
getint,5
skipstring,2
detc,5
pd_num,4
pd_end,4
getmemory,4
anaylse,3
input_number,5
pTest,8
anynumber,3
111111111111,1
remembernum,1
isn,3
str_pointer,2
\000,3
isDigit,3
chaa,6
chec,4
%C,1
tens,3
offset,4
pos_c,6
nege,6
deci,6
MAXL,3
nNumbers,3
loser,10
powe,2
asc1,10
asc2,10
fri,18
newzfc,3
bud,3
Text,8
friends,5
p_str,9
pca,14
pcb,8
qpstr,3
Friend,10
friend,4
qinpeng,12
qin,3
give,7
family,12
str_new,6
sf1,5
sf2,7
s11,6
friend1,3
fstr,3
ctt,1
targetPtr,5
strqp,3
%s%lf,80
100003,2
malecnt,4
femalecnt,4
sts,4
eh,3
nh,10
SEX,1
%s%f,28
maleH,9
femaleH,10
numM,6
numF,7
hf,55
tsex,5
male\0,2
female\0,2
num_male,15
num_female,11
nancom,2
nvcom,2
hai,8
inthai,4
nanNum,4
nvNum,4
%3,10
comparemale,3
daiding,4
malenum,8
femalenum,3
Female,10
Male,9
femalecount,18
malecount,17
hight,42
mao1,2
cri,2
tempheight,4
tempsex,3
height1,14
height2,19
preheight,4
comp_m,2
comp_f,2
index_m,5
index_f,5
big_small,2
small_big,2
numm,22
cprx,2
cprd,2
tmph,11
i_nan,5
i_nv,5
%1,16
nssg,9
vssg,10
photo,11
cntm,5
cntf,5
paohuihaoduo,3
zonggong,2
hanzi,9
meizi,17
Compare1,3
nanrenshu,4
nvrenshu,3
mahe,10
fehe,10
xxsz,10
0%d\n,9
tempHeight,8
maleHeight,12
femaleHeight,10
Paixu,9
bubble1,3
bubble2,3
cnt0,9
wam,20
nCase,3
boy_num,6
girl_num,6
m_num,7
Compare2,2
n_m,7
n_f,8
ssex,4
numnan,5
numnv,6
countm,9
mail,5
femail,6
shengao,36
indm,6
indf,7
Height,11
Heightm,9
Heightf,10
heying,10
e_s,3
e_h,3
fk,18
countM,6
countF,3
nannum,4
nvnum,4
tender,3
shuzunan,10
shuzunv,9
fgetc,2
male_high,5
female_high,6
mysort1,2
tmpindex,12
tmpvalue,6
mysort2,2
marr,4
farr,5
exam1,2
mmm,1
exam2,2
maleheight,18
femaleheight,19
hei,36
manhigh,9
womanhigh,11
compmale,2
compfemale,2
wman,5
temple,5
ptra,4
ptrb,4
heightofboy,9
heightofgirl,10
meter,8
rens,6
nmale,6
nfemale,6
001,38
TIME,1
mycp,1
mycp1,2
mycp2,2
intman,4
intfemale,4
temph,6
pfCb,2
pfCg,2
maleindex,5
femaleindex,5
strudent,4
com1,7
com2,4
index_male,3
index_female,3
nummale,5
numfemale,6
hg,9
ghi,9
bhi,9
nimei,6
tmpm,3
tmpf,8
famale,20
fmale,2
famle,5
humanm,5
humanf,6
zff,3
Man,2
human,4
Hn,8
Hu,7
hmale,19
hfe,11
stu0,3
nsg,9
nvsg,10
nsm,6
nvsm,7
male1,6
female1,7
arrangearry,13
kd_order,2
flagi,9
temporary,5
nanshu,6
nvshu,7
zongrenshu,5
nanshengao,9
nvshengao,10
zhongjianliang,5
fec,5
sor1,2
sor2,2
compInc,3
fea,7
\n%s%lf,1
hgt,11
nansheng,9
nvsheng,10
hfemale,10
num_m,5
num_w,6
fsize,7
msize,6
desend,2
asend,2
manh,9
womanh,10
count_male,10
count_female,12
std1,6
std2,10
std3,9
sort1,12
cmp_male,1
cmp_female,1
bubblesort1,5
bubblesort2,2
c_m,5
c_f,6
mHeight,4
fHeight,5
mCount,4
fCount,5
girls,6
hit,4
height3,9
2lf%c,1
girl_height,10
boy_height,9
MH,4
FH,5
cmpf,2
cmpm,2
%i,1
tu,9
htr,1
tmpp,3
xf,16
insertSort,3
tmpData,4
maleNum,4
femaleNum,4
high_male,9
high_female,10
counter_male,6
counter_female,7
tempchar,3
heigh,4
mnum,9
xinbie,3
startFlag,3
cmpdouble,3
fema,5
mcmp,3
fcmp,2
quick_sort1,4
quick_sort2,4
feman,7
dqm,3
dqf,3
_,731
MQ,4
asz,10
bsz,1
fsz,4
\nyes,4
\nno,4
xhx,3
body,5
isidentifor,2
islegal,2
sfc,21
shit,17
auto,3
union,3
volatile,2
pdjg,6
syx,38
%d\nj,1
bsf,90
szpand,14
sz_,10
HH,12
isalnum,9
ismin,2
istrue,2
is_legal,3
first_lg,3
trig,4
illegal_sym,3
is_al,3
is_num,3
is_dash,3
MLEN,1
judgechar,2
judgebegin,2
isKeyWord,2
keyword,2
islegalIdentifier,2
bfh,3
decide,22
judgeChar,4
judgeChars,3
yes\n\n,1
stop1,2
special,12
behind,2
sample2,5
include,1
define,1
undef,1
ifdef,1
ifndef,1
endif,1
sublen,19
osubstr,11
ctr2,17
ctr3,6
char_array,6
store1,6
store2,5
sub1,15
sub2,12
518,1
huiwenzichuan,3
plalindrome,2
recopy,2
lookfor,2
sssss,3
rsub,5
pdjsc,4
jodge,2
check_palin,2
ishui,3
parlindrome,4
my_strrev,3
subStr,10
revSubStr,5
outlet,4
box1,7
box2,16
zch,4
isHuiwen,5
125000,1
pal,2
checkSymmetry,3
530,1
lng,6
checking,2
checkTheSame,2
panDuan,13
bools,8
isgoodsubstr,2
recycle,3
zlen,6
totallength,3
maxhui,4
huichuan,18
Palindrome,3
jichuan,2
ouchuan,2
shime,3
yiduan,3
Huiwen,2
palindrome,3
clen0,5
ggg,2
strre,2
find_huiwen,2
wide,10
minlen,3
judgesame,3
lenmax,9
zilen,7
srev,2
totLen,8
cheLen,8
lenstr,16
spr,4
lensame,4
xci,3
pafind,3
checklen,12
nhuiwen,10
30010,1
5823,1
579,1
2943,1
2938,2
2651,1
1430,2
4663,1
3088,1
2913,2
7157,1
4867,2
894,2
565,2
2836,1
2218,2
fj2,5
fj3,9
lg,7
grids,48
illCount,26
zds,3
5822,1
314,1
roomOld,4
flu,37
flunum,10
6592,1
Room,20
box,8
bf1,10
bf2,7
infect,9
one_day,2
szs,11
chuanran,5
quex,4
quey,4
tempr,8
room1,31
room2,22
disx,3
disy,3
i_,14
Sick,2
cday,3
INFECT,12
zhen1,14
pain,8
illCount0,4
lastIllCount,3
illHistory,39
room_W,14
Spread,2
suite,12
yf,14
mtime,4
newroom,4
map_temp,3
virus,2
sickman,16
getAChar,2
chmap,3
fangzi,14
quanganran,3
yiganran,3
flaggy,7
DORM,10
SIGN,8
aff,6
maze1,7
dete,2
10502,2
victim,3
qy,18
5820,2
cover,2
buffer2,9
liu,26
2961,1
wayx,3
wayy,3
use1,14
use2,10
grid,26
infection,4
infector,6
room_before,9
nextt,3
ren1,10
state2,3
roms,14
days_go,3
iterout,18
iterin,19
myroom,3
cu,40
arrA,2
arrB,3
prename,6
Op,4
200013,1
ganran,3
10006,1
vir,5
flu_infection,3
kx,4
ky,3
rooms,14
sushe,5
sumcought,3
tempdorm,7
gni,3
114,9
%d\0,1
daoz,6
delsuffix,2
suffix,12
lensuffix,3
gaiguo,5
suffixlen,5
cutsign,2
strr,6
cutstr,4
mstr,4
SIZE2,1
danCi,8
cancel,2
vocab,10
ZF,25
das,5
lenf,4
print_str,5
cur_i,3
suffixLen,6
word3,5
word4,3
word5,3
ward,8
delend,2
houzhui,2
wordName,4
zm2,8
er\0,1
ly\0,1
ing\0,1
get3,3
delete3,3
shan,31
jjsc,8
wlong,5
str_o,4
sureA,5
sureB,5
SetN,7
jss,4
There,3
sqrti,8
sqrtn,4
chose,3
gbc,3
ispn,4
JudgePrime,4
JudgeOdd,4
istarget,4
sgn1,5
sgn2,4
odd1,23
odd2,15
primeA,18
primeB,11
issu,4
prime1,7
prime2,7
susucheck,3
issn,3
jud1,4
jud2,4
sigg,4
devisor1,6
devisor2,6
zhiyinshu,3
168,3
137,1
139,1
157,1
163,28
173,1
179,1
193,28
197,1
227,1
229,1
239,1
241,1
263,1
269,1
271,1
281,1
283,1
293,1
311,3
317,44
331,1
347,45
359,1
367,1
379,1
389,1
397,1
419,1
421,1
431,1
433,1
439,1
443,1
461,1
463,1
467,1
479,1
487,1
491,1
509,1
521,1
523,1
541,1
547,1
557,1
563,1
569,1
571,1
577,1
587,1
593,1
607,1
613,1
617,1
619,1
631,2
641,1
643,1
647,1
653,1
659,1
661,1
673,1
677,1
683,1
691,1
701,1
709,1
719,1
733,1
739,1
743,1
751,1
761,1
769,1
773,1
809,1
811,1
821,1
823,1
827,1
829,1
839,1
853,1
857,1
859,1
863,1
877,1
881,1
883,1
907,1
911,1
937,1
941,1
947,1
953,1
967,1
971,1
977,1
983,1
991,1
997,1
i_limit_a,3
j_limit_b,3
bool_a,4
bool_b,4
different,6
1229,1
10004,1
oushu,8
open,4
SU,3
iszhishu,3
10007,1
arr_a,6
1228,1
9997,1
shusu,3
SUSHU,3
oNum,4
4919,1
5081,1
1E,14
391,1
ffabs,5
juedui,4
my_abs,2
maxDif,4
maxIdx,2
mv,4
jue,4
absd,5
tempint,3
10e,6
mad,4
averg,10
maxd,8
away,17
ntmp,2
deltamax,4
qjdz,1
pianli,17
smalln,5
bign,5
0e,3
bcount,5
nob,25
ghjk,1
abss,4
pian,4
num_min,5
num_max,5
iin,16
Numbers,7
Ave,5
absss,7
d%,1
pdis,10
MAXdis,8
MINdis,1
15\n,1
demin,5
demax,5
xiabiao,8
fst,15
max_d,2
emo,3
maxdistance,6
ttl,3
dlt,7
avrg,5
sentry,5
values,7
smn,3
f\n,2
Diff,8
Extre,10
Average,3
D_value,6
avrage,2
difa,4
difb,4
pingjunshu,5
deviation,8
fit,18
differences,10
getaverage,2
inpnum,18
jueduizhi,5
quo,16
0\n%d,60
%d\n%d%d\n,1
0\n%s,19
0\n%d\n,14
numerator,14
denominator,4
dinominator,1
ZFC,4
beDiv,6
0\n%c,9
count_num,11
\n%ld\n,2
strbigint,2
0\n%c\n,2
0\n%c%c\n,1
beichu,40
qishi,4
%c\n1%c,1
%c\n%c,1
not_zero,3
quot,10
beichushu,29
answer_isnt_zero,3
istr,4
istr1,5
0\n%c%c,1
fra,6
i_shu,3
c_shu,4
yushu2,3
sang,7
buqi,2
qingling,2
dashu,5
dzs,7
xdzs,7
panel,7
%c\n%c\n,1
%c\n%s\n,1
toDevide,8
sti,2
Result,5
lenofr,5
devide1,2
devide2,2
temDivid,7
DIVISOR,4
dvd,5
devided,13
integral,19
lendivide,8
zhengshu,8
numout,5
numin1,4
2960,1
29602496797311515892139198536684597615083776504688161069276314930161031480,2
chufa1,4
chufa2,4
chufa3,5
chufa4,5
\n%c%c,2
lenght,5
0%d\n%d,1
013,1
ef,11
chu3,2
numc,8
strchange,2
szsh,11
beishu,16
1E7,4
shenyu,15
1E8,1
1E6,2
Dividend,6
PartQuotient,4
PartRemainder,4
PartDividend,5
0\n%d%d\n,1
bei0,4
divider,4
divide13,3
setline,4
bcs,21
dq,7
div13,2
lev13,2
lev,23
dvdd,6
nLag,4
chufa,2
0\n%d%d,1
con13,3
rem13,4
innum,3
mult1,4
\n1%c,1
fangda,4
MEDIA,4
NUMO,5
SPEEEE,2
chong,4
kd,6
isin,2
shifouchuxian,4
09,1
324235,4
nsz,8
ssz,4
belong,2
qpre,5
arr1,7
arr2,7
want,3
syn,4
silly,3
14543,2
cross_out,2
777,3
0x00,1
sNum,3
isinsert,3
nzs,4
00001\n,10
%d%d%d%d\n,41
tes,1
0000%d\n,2
000%d\n,4
00%d\n,6
%02d\n,6
%03d\n,6
%04d\n,5
%d%d%d%d%d\n,21
%03d,12
%02d,10
ace,11
U1,7
U2,7
U3,7
U4,7
abcde,1
q5,2
dig1,5
dig2,6
dig3,7
dig4,8
dig5,7
NumofDig,7
Oppo,2
%01d,2
%05d,5
Lshu,5
MyInverseitoa,4
radix,6
iBits,17
iNumInverse,12
decade,5
Myatoi,2
n_1,5
%05d\n,1
2d,1
3d,1
4d,1
dv,6
zhen2,10
xijun,38
feed,3
fanzhi,31
birth,8
dish,37
292,9
428,9
616,3
chess,19
germ,25
ngerm,5
beifen,11
bacteria,36
numBacteria,3
numDay,6
container,32
tempContainer,12
cell,44
fer,2
daysLeft,4
history,7
historyCount,7
nextday,3
printarray,8
reproduce,5
proliferation,3
zengjia,3
born,14
jun1,19
jun2,13
pTemp,3
produce,36
findbat,12
die,5
increase,24
breed,15
does,13
peiyang,5
Generate,2
zhongxin,3
propagate,6
prop,3
backup_a,2
backup1,3
cal1,2
juzhen1,41
juzhen2,40
zhou,3
xd,6
vi,15
go_on,4
kuosan,15
bat,27
baci,15
squre1,11
squre2,10
bac0,16
bac1,15
init1,2
init2,2
update,2
proliferate,3
Multi,13
production,3
separation,10
virtl,11
boom,6
flood,3
germs,13
reproduction,3
col_num,16
row_num,15
around,5
addup,12
mushi,4
nichi,3
Ground,14
pam,3
getadd,2
sperm,6
grow,11
bac2,2
bec,18
tempbec,10
grems,2
board1,12
taken,8
xijunfanzhi,3
pym,18
Breed,13
plate1,19
plate,15
printBoard,3
cell2,11
bottle,14
mutiply,4
cell_q,1
Grow,2
Make,3
hl,39
bacnum,11
ganster,2
guil,2
SCALE,13
printsqr,2
addv,2
adsqr,3
pymbg,14
pymed,21
day5,4
field,7
field1,14
pool,26
germf,12
area0,17
nima,25
x1=x2=%,380
x1=%,813
x2=%,816
x1=0,58
5fi,247
x2=0,56
5fi\n,216
x1=,323
x2=,326
x1=x2=,146
5lfi,252
5lfi\n,242
%f%f%f\n,3
shi1,3
xu1,6
shi2,3
xu2,6
x1=x2=0,10
00000\n,5
unfi,4
x21,9
x22,17
disc,128
\nx1=x2=%5,1
\nx1=%5,2
x2=%5,2
delt,24
00000%,4
5f%,10
Re,14
Im,10
0000000001,4
5lf%,18
imag,15
shibu,20
xubu,20
i\n,5
realpart,67
imagpart,61
coutnoneg,8
x1i,14
x2i,13
Wrong\n,2
5e,15
000005,3
5lf%c,6
im1,6
im2,2
Delta,17
datas,38
solve_x,3
in_sqrt,5
imaginary,17
05fi,2
x1=x2=%s\n,1
x1=%s,1
x2=%s\n,1
x1=%0,2
x2=%0,2
derta,25
real1,9
real2,9
fangcheng,2
x1re,5
x1im,5
x2re,5
x2im,5
noshowpos,4
showpos,4
unreal,4
\nx1=%,2
\nx1=x2=%,1
shb,5
dert,16
5lf%c\n,5
5lf%c%,4
5f\n\n,1
ERROR\n,1
x1r,7
???????????,1
a?b?0?c??0??????\n,1
x=%,1
xfront,6
xbehind,6
panbieshi,5
real_figure,7
unreliable_figure,4
antidel,2
pare,1
task_number,3
image,6
gdt,3
dtt,2
x1=x2=0\n,1
04043,1
10243,1
file0,2
ESSP,2
imz1,3
imz2,3
10E,2
x1=x2=%7,1
x1=%7,2
x2=%7,2
%7,4
inmag,7
ei,5
shiBu,6
xuBu,6
disk,8
dlta,7
\nx1=x2=,1
\nx1=,2
img,6
rl,5
rpart,4
ipart,4
x_a,6
x_b,4
00000000000000,2
000000000000,1
decision,6
yuwen,214
shuxue,190
chinese,434
YW,3
SX,3
scorem,46
stu3,23
statistics,6
STUDENT_NUM,45
student1,9
student2,13
student3,11
studenta,16
studenti,7
both,7
Max1,7
Max3,7
Chinese,83
Math,33
zongfen,169
qiansan,5
damn,61
china,13
stuNo,10
tri,3
maths,80
nID,5
nChinese,3
nMath,3
%d%s%d\n,3
Student_Num,9
chin,85
FirstNum,5
Second,5
SecondNum,4
Third,4
ThirdNum,3
181\n,1
176\n,1
175\n,1
16533,1
198\n,2
60249,1
204,1
197\n,1
indi,13
student_num,23
wangchong,6
stuid,8
xueshen,3
id3,11
stuNum,7
Maths,19
higher,8
st3,12
stn,13
%d\n%ld,2
math_grade,3
chi_grade,3
no3,14
%g\n%d,1
maxnum1,7
maxnum2,11
maxnum3,9
nmn,4
student_1,12
fID,4
fG,7
sG,10
tG,7
langrade,4
mathgrade,4
trisort,2
max_0,5
max_1,10
max_0_id,4
max_1_id,6
max_2_id,5
scorechinese,3
scoremath,3
maxid1,4
maxid2,6
maxid3,5
xue1,4
xue2,6
xue3,5
mscore,3
total_mark,7
stuno,7
score0,9
snum,8
tnum,12
sdu,23
ovr,5
ovr1,5
xues,1
rank1,12
rank2,11
rank3,9
grades,20
100007,2
top3,27
scoreC,3
scoreM,3
chosen1,5
chosen2,3
topThree,8
studentNum,4
initialise,2
updateTopThree,2
getStudentData,2
printStudentData,2
std_num,5
firsti,1
p_ori,5
p_max_1,5
p_max_2,4
disan,7
mathematics,3
StuNo,2
firstid,4
secondid,6
thirdid,5
numt,1
cht,1
maxID,5
maxi1,8
maxi2,10
maxi3,8
totalNum,5
sbu,16
liter,5
pmax1,7
pmax2,6
pmax3,5
fir_n,4
sec_n,6
thi_n,5
yu1,4
sh1,4
tempSum,8
tempMax,8
maxn1,6
maxn2,5
maxn3,4
tem_stu,6
fir_index,1
sec_index,1
thr_index,1
m1id,3
m2id,3
m3id,3
pri_top3,2
yunum,6
shunum,6
ndmax,6
rdmax,5
thirdmax,7
Scr,2
scr,21
Chi,7
Bigthree,2
premax,16
StudentNumber,4
ChineseGrades,3
MathGrades,3
sTemp,3
score3,8
maxpt1,5
maxpt2,7
maxpt3,6
maxtotal,5
max_index,26
lily,3
mx1,9
mx2,6
linkHead,8
linkTail,6
stdudent,1
verbal,18
STU,7
lang,4
guiyi,2
score_1,3
score_2,3
stu_1,13
CreateLinkList,3
DisplayLinkList,1
linklist1,1
linklist2,3
rindex,11
oz,6
Gra,5
table,4
Score,10
ifirst,5
isecond,4
ithird,3
maxStu,10
smaxStu,12
tmaxStu,12
YuWen,3
rec1,2
rec2,2
Search,1
nextNode,3
mainLn,9
strInsert,4
strIn,6
finalstr,11
fmax,8
rstr,6
newstr,15
ascmax,2
sit,11
orip,4
subp,4
newstrp,2
asc,8
lin1,8
lin2,5
lin3,7
p1s,2
ipstr1,1
tok,8
lensubstr,3
lentemp,3
inserting,2
strsub,11
ansstr,6
%s%s%s\n,1
giant,4
strcopy,7
conv1,3
conv2,3
max_number,2
plug,2
strc,8
LOOP,2
chen,3
maxASCII,6
maxlocate,2
cutin,3
guocheng,2
into,2
seekmax,2
cutpoint,4
strDest,6
setin,2
p_s,2
maxasc,3
pointer_begin,7
pointer_end,5
max_loc,4
Asc,4
%c%s\n,1
%s%3s,1
getMaxCharIndex,2
maxChar,11
MAX_STR_LENGTH,2
insertStr,2
MAX_SUBSTR_LENGTH,3
lsub,4
MaxIndex,2
maxAsc,6
lensub,3
mix,15
maxspot,5
findMax,2
strs,16
strw,3
min_array,5
max_mark,5
min_mark,3
flaga,9
flagb,7
flagc,3
zui,5
js2,6
or,7
ctr4,5
deter,5
minvalue,1
%d%c%d,19
suzu,6
1312,2
tmd,6
%5d,1
an_dian_shu,3
dou_hao,2
hang_zui_da,3
lie_zui_xiao,3
temp_j,7
Rm,5
Cm,5
maxcolIndex,9
m_,5
main_e4_2_row,1
arrow,3
max_j,10
mark_1,4
mark_2,4
ansline,4
ansrow,3
CATHERING,4
minindex,6
maxRow,1
maxCol,4
find1,2
find2,2
beforei,3
ma_h,7
isAndian,3
min_i,6
2222,8
MX,7
%d%c%d\n,1
tiaoxini,11
const2,12
scores,6
rrw,3
hangzuida,3
liezuixiao,3
han,6
iu,3
lei,1
aMax,3
aMin,3
rownum,6
colnum,6
I2,5
temp_max,6
temp_min,4
temp_min2,4
pianduan,3
mr,4
kl,3
ctu,2
colcol,4
rowrow,4
djl,4
djh,4
arr_,4
arr__,4
arr_1,17
arr__1,3
h_max,2
tmp_max,3
tmp_idx,6
c_min,2
2\n,68
